Timestamp: 2024-05-08T18:30:54.089Z	LogLevel: Info/Debug	Message: Program Started
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Debug	Message: Time taken to process order: 1ms
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.550Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: calculated discount: 0.07
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.551Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Debug	Message: Time taken to process order: 1ms
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.552Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: calculated discount: 0.14
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.553Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Debug	Message: Time taken to process order: 1ms
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: calculated discount: 0.07
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: calculated discount: 0.22
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.554Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: calculated discount: 0.07
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Debug	Message: Time taken to process order: 1ms
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: calculated discount: 0.07
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: calculated discount: 0.07
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.555Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Debug	Message: Time taken to process order: 1ms
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.556Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Debug	Message: Time taken to process order: 1ms
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.557Z	LogLevel: Info	Message: calculated discount: 0.15
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Debug	Message: Time taken to process order: 1ms
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: calculated discount: 0.5
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: calculated discount: 0.07
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: calculated discount: 0.15
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.558Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Debug	Message: Time taken to process order: 1ms
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: calculated discount: 0.1
Timestamp: 2024-05-08T18:30:54.559Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.560Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.560Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.560Z	LogLevel: Info	Message: calculated discount: 0.2
Timestamp: 2024-05-08T18:30:54.560Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.560Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Debug	Message: Time taken to process order: 2ms
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: calculated discount: 0.07
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: calculated discount: 0.17
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.561Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Debug	Message: Time taken to process order: 2ms
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info	Message: calculated discount: 0.07
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info	Message: calculated discount: 0.15
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Info/Debug	Message: Ended processing an order
Timestamp: 2024-05-08T18:30:54.563Z	LogLevel: Debug	Message: Time taken to process order: 0ms
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info/Debug	Message: Started processing an order
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info	Message: calculated discount: 0.07
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info	Message: calculated discount: 0.05
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info	Message: Failed qualification
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info	Message: Successful qualification
Timestamp: 2024-05-08T18:30:54.564Z	LogLevel: Info	Message: calculated discount: 0.05
